NR_INWENT;NAZWA;REGION;GMINA;WLASCICIEL;DLUGOSC;GLEBOKOSC;PRZEWYZSZE;DENIWELACJ;OSUWISKOWA;X_1992;Y_1992;ID;ROK_AKTUAL;CPU
J.Cz.IV-04.69;Schronisko pod Kapliczką;Wyżyna Śląsko-Krakowska;Pilica (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);3.5;0;0;0;0;548018.59;285848.33;2542;2013
K.Bs-03.33;Jaskinia w Malinowie III;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);23;7;0;7;1;497815.04;198098.02;2921;2011
J.Cz.III-08.14;Skalna Dziura;Wyżyna Śląsko-Krakowska;Zawiercie (gm. miejska);Skarb Państwa (Lasy Państwowe);11.6;1.4;2;3.4;0;538382.67;292902.53;3470;2013
J.Cz.I-02.15;Jaskinia Zamkowa Górna;Wyżyna Śląsko-Krakowska;Olsztyn (gm. miejsko-wiejska);Prywatny;15;4.5;0;4.5;0;519296.59;320311.18;2193;2013
K.Bm-02.03;Szczelina pod Wantą;Karpaty;Łękawica (gm. wiejska);Skarb Państwa (Lasy Państwowe);6;0;0;0;0;521965.99;208978.88;3008;2011
K.Bsd-02.38;Jaskinia Zbójnicka;Karpaty;Krynica-Zdrój (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);57;0;7;7;0;638563.55;174074.15;2971;2011
K.Bs-04.01;Schronisko w Klimczoku I;Karpaty;Szczyrk (gm. miejska);Skarb Państwa (Lasy Państwowe);8;2.6;0;2.6;1;499659.85;207977.18;2926;2011
J.Cz.III-04.17;Jaskinia pod Knurem w Łutowcu;Wyżyna Śląsko-Krakowska;Niegowa (gm. wiejska);Prywatny;7;1;0;1;0;531935.58;307002.2;3487;2013
J.Cz.I-02.19;Jaskinia w Słonecznych Skałkach;Wyżyna Śląsko-Krakowska;Olsztyn (gm. miejsko-wiejska);Prywatny;15;2.5;0;2.5;0;519140.44;320156.21;2199;2013
K.Bs-03.15;Szczelina przy "8";Karpaty;Lipowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);3;2.5;0;2.5;1;503406.17;200599.41;2888;2011
K.Bs-02.11;Schronisko w Cienkowie I;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);4;0;0;0;1;498118.41;195628.71;2800;2011
K.Bsd-02.28;Jaskinia Niedźwiedzia;Karpaty;Łabowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);611;28;0;28;0;629614.65;181792.78;2946;2015
J.Cz.III-03.18;Studnia w Kamieniu koło Przybynowa;Wyżyna Śląsko-Krakowska;Żarki (gm. miejsko-wiejska);Prywatny;4;2.8;0;2.8;0;522728.53;310474.41;3404;2013
K.Bn-11.02;Schronisko z Kominem;Karpaty;Komańcza (gm. wiejska);Skarb Państwa (Lasy Państwowe);8;7;0;7;0;721229.79;174531.4;3234;2011
J.Cz.III-07.11;Komin w Okienniku Wielkim;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;18;7.5;0;7.5;0;537045.81;295363.3;3412;2013
J.GT-03.25;Schronisko nad Potoczkiem;Wyżyna Śląsko-Krakowska;Liszki (gm. wiejska);Prywatny;14;0;0;0;0;549744.15;244640.89;2270;2013
J.Cz.IV-03.52;Schronisko Skalna Półka;Wyżyna Śląsko-Krakowska;Ogrodzieniec (gm. miejsko-wiejska);Prywatny;7;0;2;2;0;543537.2;284018.44;2728;2013
K.Bs-03.20;Dziura pod Korzeniem;Karpaty;Lipowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.5;0;0;0;0;503272.23;200699.89;2895;2011
K.Ps-01.01;Schronisko w Marklowicach;Karpaty;Cieszyn (gm. miejska);Skarb Państwa (Lasy Państwowe);4.5;0;0;0;0;472050.12;212433.6;2786;2013
K.Bs-03.48;Schron przy Ondraszku;Karpaty;Szczyrk (gm. miejska);Skarb Państwa (Lasy Państwowe);1.5;0;0;0;1;501722.65;202089.81;10606;2015
J.Olk.II-03.27;Jaskinia na Rudnicy;Wyżyna Śląsko-Krakowska;Klucze (gm. wiejska);Skarb Państwa (Lasy Państwowe);27.1;0;0;0;0;539171.92;274943.86;10428;2014
J.Olk.II-03.28;Sztolnia na Rudnicy;Wyżyna Śląsko-Krakowska;Klucze (gm. wiejska);Skarb Państwa (Lasy Państwowe);96.8;2.5;0;2.5;0;539147.14;274927.31;10429;2014
K.Pr-02.24;Bardzo Niski Okap;Karpaty;Ciężkowice (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);3.5;0;0;0;0;634669.05;211810.29;10476;2015
K.Bs-02.202;Studnia między Drogami;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);2.5;2.5;0;2.5;1;497994.45;195411.97;10596;2015
K.Bsz-02.15;Schronisko Kostywskie;Karpaty;Cisna (gm. wiejska);Skarb Państwa;3.5;0;0;0;0;757178.21;149628.11;10420;2015
J.Olk.II-03.23;Jaskinia Mąciwody;Wyżyna Śląsko-Krakowska;Klucze (gm. wiejska);Prywatny;195;22;1;23;0;540123.49;274129.31;10421;2014
K.Pr-02.18;Piwny Schron;Karpaty;Ciężkowice (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);5;0;0;0;0;638879;213313.18;10471;2015
K.Bs-03.36;Jaskinia Przechodnia;Karpaty;Ustroń (gm. miejska);Skarb Państwa (Lasy Państwowe);11;0;5;5;1;487476.86;204313.95;10561;2015
K.Bs-02.203;Schron między Drogami;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);3;1;0;1;1;498014.51;195411.96;10597;2015
J.Cz.III-06.76;Jaskinia Zachodnia na terasie Popielowej Góry;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;8;0;0;0;0;538282.85;302406.55;11345;2020
K.Bsz-02.16;Schronisko w Berdzie I;Karpaty;Lutowiska (gm. wiejska);Skarb Państwa;4;2;0;2;1;774758.82;140560.97;10422;2015
K.Bsz-02.17;Schronisko w Berdzie II;Karpaty;Lutowiska (gm. wiejska);Skarb Państwa;6;1.5;0;1.5;1;774749.33;140588.34;10423;2015
K.Pr-02.20;Okap pod Wodospadem w Jamnej;Karpaty;Zakliczyn (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);7.5;0;4.5;4.5;0;632618.58;212596.69;10472;2015
K.Pr-02.21;Kapi Okap;Karpaty;Korzenna (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;0;1;1;0;633053.15;210874.44;10473;2015
J.Cz.III-06.73;Jaskinia Grubia;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;15;6;0;6;0;538248.74;302312.43;11342;2020
K.Bs-03.37;Dolny Schron;Karpaty;Ustroń (gm. miejska);Skarb Państwa (Lasy Państwowe);7;0;0;0;1;487470.63;204304.4;10562;2015
K.Bs-03.38;Górny Schron;Karpaty;Ustroń (gm. miejska);Skarb Państwa (Lasy Państwowe);3;0;0;0;1;487475.03;204303.77;10563;2015
K.Bw-01.20;Schronisko Aresa;Karpaty;Mszana Dolna (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;0;0;0;1;571861.66;198619.54;10603;2014
J.Olk.II-03.24;Okap z Półką na Pożogach;Wyżyna Śląsko-Krakowska;Klucze (gm. wiejska);Prywatny;5.9;0;1.1;1.1;0;539640.49;272906.89;10424;2014
K.Pr-02.22;Schronisko Kwietniowe;Karpaty;Ciężkowice (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);3;0;0;0;0;639114.1;212574.74;10474;2015
K.Bs-03.40;Okap w Malince;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);16;0;0;0;0;499340.66;197740.42;10564;2015
K.Bs-03.115;Jaskinia Krucha w Kościelcu;Karpaty;Lipowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);8;1.8;0;1.8;1;502985.07;199028.31;10565;2015
J.Cz.III-06.74;Schronisko przy Jaskini Grubiej;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;5;0;0;0;0;538248.74;302312.43;11343;2020
J.Olk.I-04.18;Nyża w Leśnej Baszcie;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;2.3;0;0;0;0;558357.32;254176.97;10951;2015
J.Olk.I-04.31;Szczelina w Przeciętej Skałce Dolna;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;2;0;0;0;0;558559.74;254534.3;10964;2015
J.Olk.I-04.32;Schronisko Zachodnie w Szerokiej;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;2.5;0;0;0;0;558510.93;254462.74;10965;2015
K.Bn-09.78;Dziura przy Drodze;Karpaty;Dukla (gm. miejsko-wiejska);Prywatny;2;0;0;0;1;694502.8;188610.63;10852;2015
J.Olk.I-04.33;Szczelina w Szerokiej;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;3;0;1.5;1.5;0;558536.51;254481.55;10966;2015
J.Olk.I-04.08;Schronisko nad Gackami II;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;6.5;1.7;0;1.7;0;558148.89;254004.85;10943;2015
J.Olk.I-04.09;Schronisko nad Gackami III;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;3;0;0;0;0;558150.84;254007.96;10944;2015
J.Olk.I-08.14;Komórka w Witkowych Skałach;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;4;0;1.8;1.8;0;551795.51;259537.64;11003;2015
J.Olk.I-08.141;Szczelina nad Grzbietem;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Skarb Państwa (Lasy Państwowe);8;0;6;6;0;552001.14;258980.74;11384;2020
J.Olk.I-04.34;Schronisko Niskie w Szerokiej;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;3;0;0;0;0;558540.45;254484.68;10967;2015
J.Olk.I-04.35;Schronisko Dolne;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;10.6;0;5.1;5.1;0;558550.36;254484.79;10968;2015
J.Olk.I-04.46;Schronisko Ukryte;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;0;0;0;0;558901.42;254853.04;10979;2015
J.Olk.I-04.47;Schronisko w Zamkowej Strażnicy;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;7.1;0;3.5;3.5;0;559209.9;255122.02;10980;2015
J.Olk.I-04.48;Schronisko w Mącznej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;12;2.8;0.2;3;0;558579.45;255448.55;10981;2015
J.Olk.I-04.38;Szczelina w Rogatej Turniczce;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;6.5;0;5.3;5.3;0;558726.03;254567.01;10971;2015
J.Olk.I-08.01;Okap pod Wantą;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;2.5;0;1.5;1.5;0;550115.06;254239.15;10990;2015
J.Olk.I-08.02;Komora nad Półką w Pozornicy;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;3.5;0;0;0;0;550121.92;254248.17;10991;2015
J.Olk.I-08.04;Szczelina nad Półką w Pozornicy;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;2;0;0;0;0;550132.21;254250.73;10993;2015
J.Olk.I-04.49;Szczelina za Płytą w Mącznej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;2;0;0;0;0;558581.26;255464.01;10982;2015
J.Olk.I-04.50;Schronisko nad Mostkiem w Mącznej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;4;0;0;0;0;558557.32;255476.09;10983;2015
J.Olk.I-04.55;Nyża pod Zelkowską;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;2;0;0;0;0;557606.56;255533.66;10986;2015
J.Olk.I-04.25;Schronisko Osunięte na Podmłyniu;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;5.8;0;2.8;2.8;0;558399.09;254529.45;10958;2015
J.Olk.I-08.24;Nisza przy Okapie nad Drogą;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.3;0;0;0;0;551373.74;258120.85;11013;2015
J.Olk.II-03.05;Schronisko nad Błotną;Wyżyna Śląsko-Krakowska;Klucze (gm. wiejska);Skarb Państwa (Lasy Państwowe);8;1;0;1;0;542558.76;275598.39;10063;2015
K.Bs-02.82;Jaskinia w Zielonym Kopcu I;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);15.5;0;0;0;0;499305.09;197103.5;10064;2014
J.Olk.II-01.17;Jaskinia Zamkowa;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);24;10.4;0;10.4;0;543865.1;271319.98;10039;2014
K.Bż-05.17;Schronisko w Paluchówce;Karpaty;Zawoja (gm. wiejska);Skarb Państwa (Lasy Państwowe);4.5;1;0;1;1;544623.72;195539.38;10141;2015
K.Bż-05.18;Jaskinia w Złotej Grapie;Karpaty;Zawoja (gm. wiejska);Skarb Państwa (Lasy Państwowe);6;2.4;0;2.4;1;546150.46;195962.79;10142;2015
J.Olk.II-01.03;Jaskinia przy Wielkim Okapie;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);67;17.3;7.7;25;0;544612.07;274507.67;10025;2014
J.Olk.II-01.04;Schronisko z Kościami;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);6.5;2;0;2;0;544561.32;274479.14;10026;2014
K.Bż-02.07;Schronisko Głazowisko;Karpaty;Węgierska Górka (gm. wiejska);Skarb Państwa (Lasy Państwowe);3;0;0;0;1;517331.17;188122.25;10066;2015
K.Bs-02.83;Jaskinia w Zielonym Kopcu II;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);8.5;0;0;0;0;499362.04;197184.07;10065;2014
K.Bs-02.87;Jaskinia w Cieńkowie;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);9;0;0;0;0;498295.57;195677.68;10067;2014
J.Olk.II-01.18;Januszkowa Szczelina;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);180;56.5;0;56.5;0;543838.12;271306.48;10040;2014
K.Bż-05.19;Śnieżny Schron;Karpaty;Zawoja (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;0;0;0;1;547512.59;196150.53;10143;2015
K.Bż-05.20;Kruche Schronisko w Okrąglicy;Karpaty;Zawoja (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;0;0;0;1;547275.66;195814.39;10144;2015
J.Olk.II-01.05;Szczelina nad Kanionem;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);12;2;0;2;0;544374.86;273639.83;10027;2014
J.Olk.II-01.06;Omszała Studnia;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);43;10;4.4;14.4;0;544434.9;273669.67;10028;2014
K.Bs-03.114;Jaskinia Złomanego Krómpocza;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);56;8.1;0.2;8.3;1;498668.17;198908.17;10128;2014
K.Bż-05.08;KŻ 1 w Okrąlicy;Karpaty;Zawoja (gm. wiejska);Prywatny;2;0;0;0;1;547288.84;195821.29;10133;2015
J.Olk.II-01.27;Schronisko z Piętrami;Wyżyna Śląsko-Krakowska;Olkusz (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);11;6;0;6;0;543816.5;271386.27;10049;2014
K.Bs-02.208;Schronisko w Pietraszonce V;Karpaty;Istebna (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.3;0;0;0;0;497517.02;190333.52;10002;2015
K.Bs-03.133;Jaskinia za Białym Krzyżem;Karpaty;Szczyrk (gm. miejska);Skarb Państwa (Lasy Państwowe);5.3;2.3;0;2.3;0;497688.72;200369.13;10186;2014
K.Bsz-01.02;Schronisko w Chryszczatej;Karpaty;Baligród (gm. wiejska);Skarb Państwa (Lasy Państwowe);6;4;0;4;1;732122.98;164847.76;10383;2015
K.Bs-03.80;Jaskinia w Miecharskiej II;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);7.3;2.6;0;2.6;1;499485.21;197909.9;10097;2014
G-8.9;Schronisko w Bałtowie;Region Świętokrzyski;Bałtów (gm. wiejska);Prywatny;2.5;0;0;0;0;678270.98;352655.71;912;2013
J.Cz.III-08.03;Schronisko w Skale Żerkowickiej;Wyżyna Śląsko-Krakowska;Zawiercie (gm. miejska);Prywatny;4.5;0;0;0;0;537862.42;294041.3;3451;2013
J.Cz.I-03.17;Schronisko pod Półką w Sokolicy;Wyżyna Śląsko-Krakowska;Olsztyn (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);4;0;0;0;0;519344.47;317964.51;2257;2013
K.Bs-02.46;Zaciskowy Schron;Karpaty;Lipowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);3;0;0;0;0;504029.7;197358.11;2838;2011
K.Bsd-02.24;Szczelina w Labiryncie;Karpaty;Łabowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;2.5;0;2.5;0;629747.14;181678.86;2937;2015
J.Olk.I-08.05;Jaskinia Borsuka;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;82;1.9;3;4.9;0;550395.63;254319.3;10994;2015
J.Olk.I-08.06;Okap z Dziurką;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Prywatny;6.5;0;0;0;0;550602.05;254477.5;10995;2015
K.Pd-01.19;Sztolnia w Suchej Górze I;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);17;1;1.5;2.5;0;702705.82;213168.57;3292;2013
J.Cz.I-04.32;Schronisko w Górze przy Alei Klonowej;Wyżyna Śląsko-Krakowska;Janów (gm. wiejska);Skarb Państwa (Lasy Państwowe);3.5;0;0;0;0;529229.9;316682.64;2388;2013
J.Cz.IV-03.73;Schronisko Padalca;Wyżyna Śląsko-Krakowska;Pilica (gm. miejsko-wiejska);Prywatny;8.1;0;0;0;0;545053.26;284370.84;2748;2013
K.Bn-03.02;Zbójecka Nora;Karpaty;Uście Gorlickie (gm. wiejska);Prywatny;3;1.6;0;1.6;1;652193.4;177650.07;3067;2011
T.F-09.16;Schron z Watrą;Tatry;Kościelisko (gm. wiejska);Skarb Państwa;5;0;0;0;0;563607.4;152301.6;1675;2010
J.Cz.I-02.18;Jaskinia w Kielnikach;Wyżyna Śląsko-Krakowska;Olsztyn (gm. miejsko-wiejska);Prywatny;120;7;5;12;0;520316.98;319882.74;2197;2013
K.Bs-03.19;Jaskinia w Skrzycznem IX;Karpaty;Lipowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);11;2;0;2;1;503426.23;200568.55;2893;2011
J.Cz.IV-03.67;Schronisko pod Płytą;Wyżyna Śląsko-Krakowska;Pilica (gm. miejsko-wiejska);Prywatny;9;0;0;0;0;544541.18;284273.86;2742;2013
J.Cz.III-08.16;Schronisko koło wsi Karlin;Wyżyna Śląsko-Krakowska;Zawiercie (gm. miejska);Skarb Państwa (Lasy Państwowe);4.5;0;0;0;0;538444.68;292501.55;3473;2013
K.Bs-02.04;Jaskinia w Gańczorce II;Karpaty;Istebna (gm. wiejska);Prywatny;6;0;0;0;0;498699.03;189767.76;2792;2011
J.Cz.IV-04.26;Schronisko w Skale Goncerzyca I;Wyżyna Śląsko-Krakowska;Wolbrom (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);5.7;0;0;0;0;547897.08;284025.32;2616;2013
K.Bż-02.05;Jaskinia w Sopotni Wielkiej;Karpaty;Jeleśnia (gm. wiejska);Skarb Państwa (Lasy Państwowe);101;7;0;7;1;519951.55;190971.58;2978;2011
J.Cz.III-08.36;Koleba pod Hotelem;Wyżyna Śląsko-Krakowska;Ogrodzieniec (gm. miejsko-wiejska);Prywatny;8.1;0;0;0;0;539251.63;287288.9;3500;2013
T.E-13.23;Dziura pod Lodową Małołącką I;Tatry;Kościelisko (gm. wiejska);Skarb Państwa;6;0;1;1;0;567542.48;153267.04;1624;2010
J.Cz.IV-04.88;Wiewiórczy Magazyn;Wyżyna Śląsko-Krakowska;Wolbrom (gm. miejsko-wiejska);Prywatny;13.8;4.5;0;4.5;0;549108.07;285333.4;2561;2013
J.Cz.IV-04.102;Schronisko z Pięterkiem;Wyżyna Śląsko-Krakowska;Wolbrom (gm. miejsko-wiejska);Prywatny;16.9;0.4;2.5;2.9;0;550062.73;286577.57;2575;2013
K.Bw-02.13;Jaskinia Rozkuta;Karpaty;Dobra (gm. wiejska);Skarb Państwa (Lasy Państwowe);7;2;0;2;1;591028.29;204666.95;3262;2011
K.Bw-01.21;Schronisko Długie;Karpaty;Mszana Dolna (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.5;0;0;0;1;571855.56;198626.25;10604;2014
K.Pr-01.36;Szczelina  Żeglarzy;Karpaty;Gródek nad Dunajcem (gm. wiejska);Skarb Państwa;3.5;0;0;0;0;624069.26;209468.45;10557;2014
K.Pd-01.46;Sarnia Szczelina;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);9;0;4;4;0;703183.44;211971.69;10508;2015
K.Bs-03.163;Schron nad Wyrchmalinkami;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);5;0;0;0;1;497120.51;198954.78;10566;2015
K.Bs-03.164;Schron nad Wyrchmalinkami II;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);3.7;0;0;0;1;497121.71;198943.04;10567;2015
K.Pd-01.31;Sztolnia nad Czają II;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);20;0;6;6;0;703606.47;212812.96;10495;2015
K.Pd-01.35;Okap w Owcy;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);7;3;0;3;0;703394.84;212103.29;10498;2015
K.Bw-01.12;Schronisko w Luboniu Wielkim VII;Karpaty;Mszana Dolna (gm. wiejska);Skarb Państwa (Lasy Państwowe);2;0;0;0;1;571825.63;198645.62;10535;2014
K.Bs-02.179;Schron nad Puszyńskim;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);3;0;0;0;1;499062.64;195614.21;10558;2015
K.Pd-01.47;Krowi Komin;Karpaty;Wojaszówka (gm. wiejska);Prywatny;9.5;0;6.5;6.5;0;700554.33;212049.66;10509;2015
K.Pd-01.48;Szczelina Wilkołaka;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);5.9;3;0;3;0;703229.22;211979.6;10510;2015
K.Bs-04.30;Jaskinia w Stołowie III;Karpaty;Brenna (gm. wiejska);Skarb Państwa (Lasy Państwowe);3.5;2.5;0;2.5;1;497704.82;208566.73;10568;2015
K.Pd-01.36;Jama w Dzwonie;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);6;0;3;3;0;703297.49;212028.53;10499;2015
K.Bs-01.16;Schron pod Stożkiem II;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);2.3;0;0;0;1;487536.8;193181.09;10540;2015
K.Pd-01.49;Schronisko z Muchomorkiem;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);2;0;0;0;0;709234.72;211426.7;10511;2015
K.Pc-01.15;Wężowa Jama;Karpaty;Ciężkowice (gm. miejsko-wiejska);Skarb Państwa (Lasy Państwowe);2;0;0;0;0;643412.48;214077.33;10513;2015
K.Bs-02.151;Schronisko Niewypał;Karpaty;Lipowa (gm. wiejska);Prywatny;3.5;2.3;0;2.3;1;505149.07;198548;10583;2015
K.Pd-01.37;Nora Cyklistów;Karpaty;Korczyna (gm. wiejska);Skarb Państwa (Lasy Państwowe);3;1.5;0;1.5;0;703266.29;212005.72;10500;2015
K.Pst-01.02;Szczelina przy Ulicy Zdrojowej II;Karpaty;Dębica (gm. miejska);Prywatny;2;0;0;0;0;674470.24;243521.12;10432;2015
K.Pst-01.10;Szczelina nad Wisłoką III;Karpaty;Dębica (gm. miejska);Skarb Państwa;1.5;0;0;0;0;669539.48;243467.63;10442;2015
J.Cz.III-06.106;Okno nad Kuźnią;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;4;0;0;0;0;539426.32;302890.57;11326;2020
K.Pst-01.11;Schron Piec;Karpaty;Pilzno (gm. miejsko-wiejska);Prywatny;2;0;0;0;1;672033.25;233612.12;10443;2015
K.Pc-01.16;Nisza w Warowni;Karpaty;Ciężkowice (gm. miejsko-wiejska);Skarb Państwa;4;0;0;0;0;641256.73;214122.44;10514;2015
J.Cz.III-06.78;Popielowy Tunel;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;5;0;0;0;0;538374.37;302392.4;11347;2020
K.Pc-01.17;Koleba pod Borsukiem;Karpaty;Ciężkowice (gm. miejsko-wiejska);Skarb Państwa;7;0;0;0;0;641572;214000.95;10515;2015
K.Bn-06.05;Schronisko w Diablim Kamieniu IV;Karpaty;Dębowiec (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;1;0;1;1;671039.7;195541.56;10743;2015
K.Bn-10.14;Szczelina w Piotrusiu;Karpaty;Jaśliska (gm. wiejska);Skarb Państwa (Lasy Państwowe);2;0;0;0;0;699083.03;181896.03;10803;2015
K.Bn-11.04;Okap w Spalonej Górze I;Karpaty;Bukowsko (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.5;0;0;0;0;719778.3;176300.35;10804;2015
K.Bn-06.08;Schronisko Kosmy;Karpaty;Dębowiec (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.3;0;0;0;0;671962.71;195502.73;10746;2015
K.Bn-09.83;Gangusiowa Koleba Dolna;Karpaty;Dukla (gm. miejsko-wiejska);Prywatny;3.5;0;0;0;1;694643.69;188720.75;10797;2015
J.Olk.I-10.33;Schronisko w Olistolicie;Wyżyna Śląsko-Krakowska;Krzeszowice (gm. miejsko-wiejska);Prywatny;10;0;5;5;0;541647.68;255249.13;10934;2015
K.Bs-02.172;Schron Medyków II;Karpaty;Wisła (gm. miejska);Skarb Państwa (Lasy Państwowe);2.5;1.8;0;1.8;0;498294.61;193266.17;10714;2015
K.Bn-07.16;Jaskinia w Skałce;Karpaty;Osiek Jasielski (gm. wiejska);Skarb Państwa (Lasy Państwowe);15;6;0;6;0;675239.41;194408.51;10747;2015
K.Bs-03.150;Dziadowski Schron VI;Karpaty;Lipowa (gm. wiejska);Skarb Państwa (Lasy Państwowe);2;0;0;0;1;503426.19;200630.29;10667;2015
K.Bn-07.17;Schronisko z Podgrzybkiem;Karpaty;Osiek Jasielski (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;0;1.5;1.5;0;675258.38;194443.11;10748;2015
K.Bw-04.04;Schronisko w Drapie;Karpaty;Dobra (gm. wiejska);Prywatny;2;0;0;0;0;587235.22;205713.43;10659;2014
K.Bw-04.05;Studnia Salamander;Karpaty;Mszana Dolna (gm. wiejska);Prywatny;6.5;4.5;0;4.5;0;584636.33;205313.03;10660;2014
